/* 1D advection, step function density function */
filetype = arbitrary
ndim = 1
nx = 100

    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    2.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
