filetype = arbitrary
ndim = 1
nx = 500

    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.500000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
    1.000000     1.000000     1.000000
