filetype = arbitrary
ndim = 2
nx = 100

    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
    1.000000    -1.000000    -1.000000     1.000000
