/* 1D advection, negative velocity, step function profile, 10 cells only */
filetype = arbitrary
ndim = 1
nx = 10

    1.000000    -1.000000     1.000000
    1.000000    -1.000000     1.000000
    1.000000    -1.000000     1.000000
    2.000000    -1.000000     1.000000
    2.000000    -1.000000     1.000000
    2.000000    -1.000000     1.000000
    2.000000    -1.000000     1.000000
    1.000000    -1.000000     1.000000
    1.000000    -1.000000     1.000000
    1.000000    -1.000000     1.000000
